name,owner,url,version,creation date,stars,watches,forks,contributors,languages,open issues,closed issues,commits,defect_proneness,last year commit #,description,topics,releases_count,Project Name,Useful Lines of Code (ULOC),Software Lines of Code (SLOC),Duplicate Useful Lines of Code,Classes,Files,Architecture Type,Core,Core Size,Central Size,Propagation Cost,Overly Complex Files,Useful Comment Density
node-jsonwebtoken,auth0,https://github.com/auth0/node-jsonwebtoken,2019-08-02T16:14:43Z,2013-07-01T01:28:43Z,10911,301,780,55,JavaScript,27,402,427,23.4192037470726,29,JsonWebToken implementation for node.js http://self-issued.info/docs/draft-ietf-oauth-json-web-token.html,[],71,auth0/node-jsonwebtoken,2500,3437,202,3,41,Hierarchical,False,0,0.0,2.439,0.0,2.8
picturefill,scottjehl,https://github.com/scottjehl/picturefill,2018-12-29T23:48:18Z,2012-02-21T08:35:14Z,9947,386,1123,74,JavaScript,32,391,800,30.0,0,"A responsive image polyfill for <picture>, srcset, sizes, and more",[],24,scottjehl/picturefill,10688,13636,262,6,40,Core-Periphery,True,7.5,65.0,7.000,0.0,24.6
NodeBB,NodeBB,https://github.com/NodeBB/NodeBB,2019-08-28T04:02:05Z,2013-04-22T16:49:40Z,10358,410,2105,155,JavaScript,163,6012,18158,22.711752395638285,1510,Node.js based forum software built for the modern web,"['nodebb', 'javascript', 'redis', 'forum', 'node', 'mongodb', 'websockets', 'socket-io', 'community', 'nodejs']",121,NodeBB/NodeBB,74426,91382,1734,14,712,Hierarchical,False,0,0.0,0.140,0.0,7.0
RAP,thx,https://github.com/thx/RAP,2019-06-29T04:29:02Z,2013-09-12T09:18:22Z,10119,682,2562,16,JavaScript,446,832,1105,25.06787330316742,1,Web接口管理工具，开源免费，接口自动化，MOCK数据自动生成，自动化测试，企业级管理。阿里妈妈MUX团队出品！阿里巴巴都在用！1000+公司的选择！RAP2已发布请移步至https://github.com/thx/rap2-delos,[],8,thx/RAP,78041,97638,7729,87,173,Hierarchical,False,0,0.0,0.578,0.0,15.0
UglifyJS2,mishoo,https://github.com/mishoo/UglifyJS2,2019-07-21T07:45:31Z,2012-08-27T09:31:03Z,10190,285,1081,62,JavaScript,53,1833,1809,45.77114427860697,89, JavaScript parser / mangler / compressor / beautifier toolkit,[],263,mishoo/UglifyJS2,44029,55956,8109,12,188,Hierarchical,False,0,0.0,0.532,0.0,1.5
stylus,stylus,https://github.com/stylus/stylus,2019-08-21T12:33:45Z,2010-12-28T22:11:43Z,10057,380,1087,164,JavaScript,222,1666,3970,30.201511335012594,48,"Expressive, robust, feature-rich CSS language built for nodejs","['stylus', 'css', 'preprocessor']",163,stylus/stylus,5207,8832,455,6,507,Hierarchical,False,0,0.4,0.198,0.0,55.6
blur-admin,akveo,https://github.com/akveo/blur-admin,2019-06-09T20:18:44Z,2016-04-08T08:30:20Z,10137,527,2912,9,JavaScript,222,138,472,40.67796610169492,2,AngularJS Bootstrap Admin Panel Framework,"['admin', 'admin-dashboard', 'admin-ui', 'admin-theme', 'admin-template', 'angularjs']",6,akveo/blur-admin,6367,7741,433,,272,Hierarchical,False,0.7,0.7,0.370,0.0,8.4
swift-evolution,apple,https://github.com/apple/swift-evolution,2019-08-30T10:26:18Z,2015-11-03T21:49:37Z,10365,1320,1673,146,JavaScript,0,0,2736,19.919590643274855,425,This maintains proposals for changes and user-visible enhancements to the Swift Programming Language.,[],0,apple/swift-evolution,456,675,0,,3,Hierarchical,False,0,66.7,55.556,0.0,26.3
gun,amark,https://github.com/amark/gun,2019-08-27T04:03:03Z,2014-07-31T15:52:10Z,10465,322,651,53,JavaScript,104,362,1675,21.671641791044777,177,"A realtime, decentralized, offline-first, mutable graph protocol to sync the web.","['machine-learning', 'artificial-intelligence', 'big-data', 'blockchain', 'p2p', 'peer-to-peer', 'decentralized', 'graph', 'cryptography', 'crypto', 'offline-first', 'realtime', 'iot', 'crdt', 'protocol', 'database', 'end-to-end', 'encryption', 'dweb', 'dapp']",32,amark/gun,55280,62886,3952,64,255,Hierarchical,False,0.8,32.9,0.658,0.4,11.6
waypoints,imakewebthings,https://github.com/imakewebthings/waypoints,2018-10-11T18:24:39Z,2011-01-25T07:46:22Z,9842,297,1313,24,JavaScript,83,460,254,19.68503937007874,0,Waypoints is a library that makes it easy to execute a function whenever you scroll to an element.,[],24,imakewebthings/waypoints,6058,7995,1587,79,44,Hierarchical,False,0,0.0,2.273,0.0,18.4
aframe,aframevr,https://github.com/aframevr/aframe,2019-08-27T21:34:14Z,2015-09-15T02:04:40Z,10359,528,2518,105,JavaScript,186,2203,5268,30.827638572513287,627,:a: web framework for building virtual reality experiences.,"['vr', 'webvr', 'virtualreality', 'threejs', 'html', 'vive', 'oculus', 'rift', 'game-engine', 'aframe', 'daydream', 'ecs', 'virtual-reality', '3d']",20,aframevr/aframe,108160,125819,140334,806,337,Hierarchical,False,1.2,29.7,0.417,0.6,13.1
convnetjs,karpathy,https://github.com/karpathy/convnetjs,2019-03-24T12:36:53Z,2014-01-05T00:12:15Z,9782,651,1947,14,JavaScript,46,21,89,30.337078651685395,0,Deep Learning in Javascript. Train Convolutional Neural Networks (or ordinary ones) in your browser.,[],1,karpathy/convnetjs,6158,7517,694,38,50,Core-Periphery,True,6.0,64.0,5.280,0.0,18.3
backbone-fundamentals,addyosmani,https://github.com/addyosmani/backbone-fundamentals,2018-10-28T18:32:38Z,2011-12-20T20:49:44Z,9520,371,1552,246,JavaScript,60,198,1357,39.793662490788506,0,:book: A creative-commons book on Backbone.js for beginners and advanced users alike,[],5,addyosmani/backbone-fundamentals,70848,90792,47155,72,198,Hierarchical,False,1.5,44.4,0.865,0.0,31.8
driver.js,kamranahmedse,https://github.com/kamranahmedse/driver.js,2019-08-28T07:07:27Z,2018-03-11T19:52:13Z,10270,179,481,3,JavaScript,22,99,288,19.444444444444446,0,"A light-weight, no-dependency, vanilla JavaScript engine to drive the user's focus across the page","['tour', 'walkthrough', 'user-onboarding', 'feature-introductions', 'overlays', 'popover', 'overlay', 'focus-shifters', 'spotlight']",35,kamranahmedse/driver.js,1454,1748,92,14,16,Core-Periphery,True,12.5,50.0,17.188,0.0,43.9
systemjs,systemjs,https://github.com/systemjs/systemjs,2019-08-27T22:08:17Z,2013-05-14T20:45:48Z,9779,266,855,78,JavaScript,26,1679,1947,28.454031843862353,103,Dynamic ES module loader,[],192,systemjs/systemjs,5468,6939,1080,5,164,Hierarchical,False,1.8,20.1,0.785,0.0,8.7
svelte,sveltejs,https://github.com/sveltejs/svelte,2019-08-26T19:31:07Z,2016-11-20T18:13:05Z,22727,471,907,75,JavaScript,347,1606,3801,23.33596421994212,1384,Cybernetically enhanced web apps,"['template', 'ui', 'compiler']",278,sveltejs/svelte,27575,32571,2271,134,1122,Borderline Core-Periphery,True,5.8,16.3,0.663,0.0,2.9
list.js,javve,https://github.com/javve/list.js,2019-03-01T15:06:19Z,2011-01-30T12:29:56Z,9587,239,861,38,JavaScript,131,405,665,23.308270676691727,19,"The perfect library for adding search, sort, filters and flexibility to tables, lists and various HTML elements. Built to be invisible and work on existing HTML.","['search', 'sort', 'fuzzy-search', 'pagination', 'easy-to-use', 'javascript', 'filters', 'flexibility']",16,javve/list.js,5230,6506,906,10,88,Hierarchical,False,0,8.0,1.201,0.0,16.9
shelljs,shelljs,https://github.com/shelljs/shelljs,2019-08-27T21:27:09Z,2012-03-02T17:04:47Z,10117,167,583,51,JavaScript,62,435,773,31.177231565329883,30,:shell: Portable Unix shell commands for Node.js,"['javascript', 'shelljs', 'unix', 'shell', 'bash', 'nodejs', 'node']",44,shelljs/shelljs,6433,7600,262,1,89,Hierarchical,False,0,40.4,1.629,0.0,16.2
mousetrap,ccampbell,https://github.com/ccampbell/mousetrap,2019-07-29T17:11:35Z,2012-07-05T03:13:55Z,9670,187,857,22,JavaScript,167,171,386,21.761658031088082,12,Simple library for handling keyboard shortcuts in Javascript,"['mousetrap', 'javascript', 'keyboard-shortcuts', 'keyboard']",26,ccampbell/mousetrap,1103,1348,0,5,18,Hierarchical,False,0,50.0,8.642,0.0,38.2
onepage-scroll,peachananr,https://github.com/peachananr/onepage-scroll,2019-03-03T00:44:00Z,2013-09-12T14:07:28Z,9482,408,2185,10,JavaScript,210,49,47,25.53191489361702,0,Create an Apple-like one page scroller website (iPhone 5S website) with One Page Scroll plugin,[],5,peachananr/onepage-scroll,486,696,0,,6,Hierarchical,False,0,50.0,22.222,0.0,5.8
marktext,marktext,https://github.com/marktext/marktext,2019-08-28T08:24:27Z,2017-11-12T16:05:25Z,11218,213,808,8,JavaScript,141,651,894,43.288590604026844,0,"📝A simple and elegant markdown editor, available for Linux, macOS and Windows.","['macos', 'mark-text', 'typewriter-mode', 'efficiency', 'electron', 'vue', 'element-ui', 'next-generation', 'markdown', 'editor', 'mac', 'windows', 'linux', 'source-code', 'focus-mode', 'latex', 'emoji', 'dark-mode']",24,marktext/marktext,17578,21446,472,48,232,Core-Periphery,True,6.5,37.9,2.843,0.0,8.6
insomnia,getinsomnia,https://github.com/getinsomnia/insomnia,2019-08-26T19:10:42Z,2016-04-23T03:54:26Z,10615,166,616,3,JavaScript,149,1099,1791,30.709101060859854,283,Cross-platform HTTP and GraphQL Client,"['electron-app', 'rest-api', 'api-client', 'curl', 'http-client']",394,getinsomnia/insomnia,108071,131810,10304,526,560,Hierarchical,False,0.7,42.7,1.908,0.0,17.2
knockout,knockout,https://github.com/knockout/knockout,2019-08-27T16:49:59Z,2010-07-05T08:08:34Z,9580,584,1547,77,JavaScript,289,1465,1738,28.94131185270426,34,"Knockout makes it easier to create rich, responsive UIs with JavaScript","['knockout', 'javascript', 'mvvm', 'data-binding']",43,knockout/knockout,19831,23797,1995,49,138,Hierarchical,False,1.4,47.1,1.623,0.0,17.2
brain.js,BrainJS,https://github.com/BrainJS/brain.js,2019-08-19T15:17:49Z,2016-02-13T18:09:44Z,10079,272,780,43,JavaScript,72,229,670,32.537313432835816,126,🤖 Neural networks in JavaScript,"['neural-network', 'brain', 'recurrent-neural-networks', 'easy-to-use', 'api', 'web', 'nodejs', 'browser', 'convolutional-neural-networks', 'node', 'stream']",20,BrainJS/brain.js,29917,36410,3653,61,163,Hierarchical,False,1.2,62.6,4.607,0.0,16.3
html5shiv,aFarkas,https://github.com/aFarkas/html5shiv,2018-05-23T08:07:36Z,2011-02-12T12:21:10Z,9493,618,2497,31,JavaScript,42,100,274,29.1970802919708,0,This script is the defacto way to enable use of HTML5 sectioning elements in legacy Internet Explorer.,[],15,aFarkas/html5shiv,4554,5391,1112,14,42,Multi-Core,False,4.8,59.5,7.426,0.0,17.9
jquery-validation,jquery-validation,https://github.com/jquery-validation/jquery-validation,2019-07-11T13:52:21Z,2010-05-05T13:40:20Z,9515,517,2739,32,JavaScript,67,1465,838,39.26014319809069,21,jQuery Validation Plugin library sources,"['jquery', 'javascript', 'jquery-validation', 'inline-validation']",20,jquery-validation/jquery-validation,35809,44930,16748,17,200,Borderline Core-Periphery,True,4.0,27.5,1.105,0.0,24.8
Semantic-UI-React,Semantic-Org,https://github.com/Semantic-Org/Semantic-UI-React,2019-08-26T13:50:30Z,2015-06-19T16:47:19Z,10147,233,2786,11,JavaScript,86,1983,2867,33.9030345308685,232,The official Semantic-UI-React integration,"['react', 'semantic-ui', 'component-library', 'components', 'javascript-libraries', 'javascript-library', 'frontend-framework', 'frontend-components', 'react-components', 'react-library', 'js-library']",287,Semantic-Org/Semantic-UI-React,67091,73875,6650,270,1979,Hierarchical,False,0.2,35.2,0.091,0.0,8.3
vue-hackernews-2.0,vuejs,https://github.com/vuejs/vue-hackernews-2.0,2019-08-16T01:52:52Z,2016-08-05T22:32:57Z,9750,334,1973,6,JavaScript,101,166,247,14.17004048582996,3,"HackerNews clone built with Vue 2.0, vue-router & vuex, with server-side rendering",[],0,vuejs/vue-hackernews-2.0,582,708,0,,20,Hierarchical,False,0,50.0,13.750,0.0,18.2
react-slingshot,coryhouse,https://github.com/coryhouse/react-slingshot,2019-08-02T03:45:12Z,2015-12-31T22:04:53Z,9420,280,1645,50,JavaScript,23,368,685,22.62773722627737,16,"React + Redux starter kit / boilerplate with Babel, hot reloading, testing, linting and a working example app built in","['react', 'redux', 'boilerplate', 'starter-kit']",15,coryhouse/react-slingshot,1476,1794,87,3,51,Hierarchical,False,0,58.8,7.382,0.0,11.5
style2paints,lllyasviel,https://github.com/lllyasviel/style2paints,2019-08-07T05:18:46Z,2017-06-05T01:48:59Z,11124,515,1364,4,JavaScript,37,73,312,17.307692307692307,52,sketch + style = paints :art:,[],0,lllyasviel/style2paints,5311,5963,90,462,23,Hierarchical,False,0,17.4,4.915,0.0,210.6
falcor,Netflix,https://github.com/Netflix/falcor,2019-08-20T19:11:20Z,2015-02-13T00:17:50Z,9410,597,454,55,JavaScript,56,411,2069,22.716288061865637,38,A JavaScript library for efficient data fetching,[],48,Netflix/falcor,62992,78409,45555,559,377,Core-Periphery,True,8.0,11.9,1.194,0.5,11.3
docsify,docsifyjs,https://github.com/docsifyjs/docsify,2019-08-27T19:20:28Z,2016-11-20T07:55:43Z,10915,202,2270,11,JavaScript,180,454,1062,29.943502824858758,102,🃏 A magical documentation site generator.,"['documentation', 'documentation-tool', 'github-pages', 'docs', 'docsify', 'vue', 'doc', 'markdown']",179,docsifyjs/docsify,8286,9826,1992,22,78,Hierarchical,False,3.8,46.2,4.109,0.0,5.5
quasar,quasarframework,https://github.com/quasarframework/quasar,2019-08-28T05:47:29Z,2015-10-05T15:45:36Z,11708,440,1163,7,JavaScript,209,2928,4610,28.24295010845987,2878,Quasar Framework - Build high-performance VueJS user interfaces in record time,"['quasar-framework', 'vuejs', 'vuejs2', 'vue', 'vue-component', 'javascript', 'ios', 'android', 'electron', 'material', 'vue-components', 'material-theme', 'material-design', 'material-components', 'vue2', 'pwa', 'ssr', 'server-side-rendering']",149,quasarframework/quasar,25448,36597,1238,27,575,Hierarchical,False,0.7,51.3,0.805,0.3,5.1
knex,tgriesser,https://github.com/tgriesser/knex,2019-08-28T02:25:27Z,2012-12-29T05:18:25Z,10375,215,1260,166,JavaScript,354,2027,2101,35.45930509281295,240,"A query builder for PostgreSQL, MySQL and SQLite3, designed to be flexible, portable, and fun to use.","['sql', 'knex', 'mysql', 'postgresql', 'sqlite3', 'javascript']",132,tgriesser/knex,32537,39761,7090,39,191,Hierarchical,False,1.0,40.8,2.240,0.5,4.3
react-dates,airbnb,https://github.com/airbnb/react-dates,2019-08-27T16:26:27Z,2016-05-04T00:49:45Z,9784,148,1312,95,JavaScript,405,676,1341,29.679343773303508,209,"An easily internationalizable, mobile-friendly datepicker library for the web",[],143,airbnb/react-dates,12548,13311,354,19,141,Hierarchical,False,1.4,32.6,8.576,0.0,0.9
electron-vue,SimulatedGREG,https://github.com/SimulatedGREG/electron-vue,2019-07-12T01:47:13Z,2016-05-12T07:08:12Z,10483,239,1058,28,JavaScript,158,598,817,17.74785801713586,42,"An Electron & Vue.js quick start boilerplate with vue-cli scaffolding, common Vue plugins, electron-packager/electron-builder, unit/e2e testing, vue-devtools, and webpack.","['electron', 'vue', 'webpack', 'boilerplate', 'vue-cli', 'documentation', 'unit-testing', 'end-to-end-testing', 'electron-packager', 'electron-builder', 'es6', 'babel']",0,SimulatedGREG/electron-vue,976,1173,110,,23,Hierarchical,False,0,26.1,5.293,0.0,6.2
lib-flexible,amfe,https://github.com/amfe/lib-flexible,2018-03-14T07:23:35Z,2014-09-10T07:59:51Z,9755,519,2961,1,JavaScript,4,181,6,0.0,0,可伸缩布局方案,[],0,amfe/lib-flexible,28,36,0,,2,Hierarchical,False,0,0.0,50.000,0.0,14.3
node-restify,restify,https://github.com/restify/node-restify,2019-08-14T14:09:43Z,2011-04-25T21:19:26Z,9407,277,958,154,JavaScript,44,983,1634,29.98776009791922,67,The future of Node.js REST development,"['server', 'restify', 'rest-api']",145,restify/node-restify,12754,16432,1640,12,123,Hierarchical,False,0,0.0,0.813,0.0,29.4
vue-resource,pagekit,https://github.com/pagekit/vue-resource,2019-08-11T09:56:38Z,2014-02-07T23:07:56Z,9487,274,1622,16,JavaScript,74,450,475,12.631578947368421,4,The HTTP client for Vue.js,"['vue', 'vue-resource', 'http-client', 'javascript']",51,pagekit/vue-resource,3504,4739,4488,6,46,Core-Periphery,True,8.7,45.7,12.240,0.0,4.2
lets-chat,sdelements,https://github.com/sdelements/lets-chat,2019-07-09T19:17:45Z,2012-03-09T19:32:33Z,9181,461,1481,66,JavaScript,207,344,1485,23.83838383838384,0,Self-hosted chat app for small teams,[],29,sdelements/lets-chat,31470,40744,9476,87,144,Hierarchical,False,0,0.0,0.694,0.0,40.8
nightwatch,nightwatchjs,https://github.com/nightwatchjs/nightwatch,2019-08-27T12:16:14Z,2012-03-17T21:28:18Z,9555,283,947,65,JavaScript,101,1717,1366,33.74816983894583,221,End-to-end testing and continuous integration framework written in Node.js and using the Webdriver API,"['nightwatch', 'javascript', 'selenium-webdriver', 'coverage', 'nodejs']",167,nightwatchjs/nightwatch,21338,26845,928,132,351,Hierarchical,False,0,0.0,0.285,0.0,10.4
remark,gnab,https://github.com/gnab/remark,2019-08-03T05:38:16Z,2011-10-11T08:15:16Z,9673,220,769,59,JavaScript,165,279,707,18.67043847241867,6,"A simple, in-browser, markdown-driven slideshow tool.","['markdown', 'slideshow', 'html', 'javascript']",51,gnab/remark,15625,18744,917,14,48,Hierarchical,False,0,0.0,2.083,0.0,11.1
awesome-cheatsheets,LeCoupa,https://github.com/LeCoupa/awesome-cheatsheets,2019-08-03T12:00:42Z,2017-11-09T02:47:15Z,10257,414,1541,19,JavaScript,7,11,300,8.333333333333332,30,"👩‍💻👨‍💻 Awesome cheatsheets for popular programming languages, frameworks and development tools. They include everything you should know in one single file.","['cheatsheets', 'javascript', 'bash', 'nodejs', 'cheatsheet', 'database', 'language', 'frontend', 'backend', 'feathersjs', 'redis', 'vuejs', 'vim', 'django', 'programming-language', 'xcode', 'php', 'docker', 'kubernetes', 'sailsjs']",0,LeCoupa/awesome-cheatsheets,1497,1739,0,11,13,Hierarchical,False,0,0.0,7.692,0.0,193.0
GreenSock-JS,greensock,https://github.com/greensock/GreenSock-JS,2019-05-18T20:40:49Z,2012-09-21T18:03:25Z,9609,418,1296,3,JavaScript,1,274,129,82.94573643410853,4,GreenSock's GSAP JavaScript animation library (including Draggable).,[],61,greensock/GreenSock-JS,23851,29302,26023,26,66,Hierarchical,False,3.0,34.8,2.938,3.0,14.2
jsdoc,jsdoc,https://github.com/jsdoc/jsdoc,2019-08-27T03:39:52Z,2010-03-13T09:18:03Z,9683,282,1114,77,JavaScript,212,1121,1862,29.054779806659507,65,An API documentation generator for JavaScript.,"['jsdoc', 'javascript', 'api', 'docs', 'documentation']",47,jsdoc3/jsdoc,17556,22692,280,96,500,Hierarchical,False,0,0.0,0.200,0.0,22.5
ndb,GoogleChromeLabs,https://github.com/GoogleChromeLabs/ndb,2019-07-29T03:14:49Z,2018-07-20T18:37:47Z,9407,161,218,3,JavaScript,22,107,176,56.81818181818182,139,"ndb is an improved debugging experience for Node.js, enabled by Chrome DevTools","['nodejs', 'debugging', 'devtools']",58,GoogleChromeLabs/ndb,2458,2932,54,26,36,Hierarchical,False,0,0.0,2.778,0.0,7.3
aos,michalsnik,https://github.com/michalsnik/aos,2019-04-23T12:32:42Z,2015-07-09T17:49:00Z,10213,251,1086,9,JavaScript,92,304,259,18.91891891891892,6,Animate on scroll library,[],41,michalsnik/aos,866,1124,64,1,39,Hierarchical,False,0,46.2,3.945,0.0,10.7
purifycss,purifycss,https://github.com/purifycss/purifycss,2019-04-15T08:02:44Z,2015-05-26T02:42:17Z,9192,185,392,17,JavaScript,61,48,304,13.157894736842104,0,Remove unused CSS. Also works with single-page apps.,[],8,purifycss/purifycss,218,2224,2048,6,36,Hierarchical,False,0,16.7,3.241,0.0,46.8
appium,appium,https://github.com/appium/appium,2019-08-28T06:22:15Z,2013-01-09T22:49:50Z,10003,883,4058,193,JavaScript,159,9916,6755,32.21317542561066,0,":iphone: Automation for iOS, Android, and Windows Apps.","['appium', 'webdriver', 'android', 'ios', 'windows', 'automation']",199,appium/appium,3953,4648,0,10,48,Hierarchical,False,0,58.3,4.948,0.0,8.0
