,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
152,"['c-plus-plus', 'cpp11', 'voxel', 'voxel-engine', 'game-engine', 'lua', 'minetest']",minetest/minetest,105231,5060,Core-Periphery,True,77.2,77.2,77.977,16.9,19.0,4.808468987275613,1.31,0.03,0.45,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 45.2991452991453(+0.452991452991453)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 91.45299145299145(+0.08547008547008544)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 25.641025641025642(+0.7435897435897436)', 'propagation_cost': 'propagation_cost percentile: 99.14529914529915(+0.008547008547008517)', 'core_size': 'core_size percentile: 98.2905982905983(+0.017094017094017033)'}",LOC,117
153,[],peterbraden/node-opencv,3952,84,Multi-Core,False,5.1,79.5,11.243,0.0,13.2,2.1255060728744937,3.07,1.37,0.44,1.26,"{'useful_comment_density': 'useful_comment_density percentile: 43.85964912280702(+0.4385964912280702)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 17.54385964912281(+0.8245614035087719)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.14035087719298(+0.4385964912280702)', 'propagation_cost': 'propagation_cost percentile: 24.56140350877193(+0.7543859649122807)', 'core_size': 'core_size percentile: 38.59649122807018(+0.6140350877192983)'}",LOC,57
154,[],topjohnwu/Magisk,13051,350,Core-Periphery,True,23.5,27.0,24.506999999999998,2.6,74.7,2.681786836257758,2.87,0.56,0.99,1.32,"{'useful_comment_density': 'useful_comment_density percentile: 98.98989898989899(+0.98989898989899)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 39.898989898989896(+0.601010101010101)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 28.282828282828284(+0.7171717171717171)', 'propagation_cost': 'propagation_cost percentile: 65.65656565656566(+0.34343434343434337)', 'core_size': 'core_size percentile: 78.78787878787878(+0.21212121212121218)'}",LOC,99
156,"['reliable-messages', 'networking', 'game-development', 'realtime-messaging']",ValveSoftware/GameNetworkingSockets,25428,8780,Core-Periphery,True,17.7,42.9,17.581,8.2,34.7,34.52886581720938,2.24,1.08,0.82,0.34,"{'useful_comment_density': 'useful_comment_density percentile: 82.03125(+0.8203125)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 69.53125(+0.3046875)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 96.09375(+0.0390625)', 'propagation_cost': 'propagation_cost percentile: 41.40625(+0.5859375)', 'core_size': 'core_size percentile: 50.78125(+0.4921875)'}",LOC,128
157,[],opencv/opencv_contrib,200668,16687,Hierarchical,False,0.9,25.3,0.991,1.5,17.3,8.315725476907131,3.76,2.0,0.19,1.57,"{'useful_comment_density': 'useful_comment_density percentile: 19.444444444444443(+0.19444444444444442)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 0.9259259259259259(+0.9907407407407408)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 41.666666666666664(+0.5833333333333334)', 'propagation_cost': 'propagation_cost percentile: 0.0(+1.0)', 'core_size': 'core_size percentile: 0.0(+1.0)'}",LOC,108
158,"['pony-language', 'pony-source', 'ponyc', 'programming-language', 'actor-model']",ponylang/ponyc,74194,7758,Core-Periphery,True,60.0,60.0,60.795,11.0,18.3,10.45637113513222,1.17,0.07,0.46,0.64,"{'useful_comment_density': 'useful_comment_density percentile: 46.01449275362319(+0.4601449275362319)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 77.53623188405797(+0.22463768115942032)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 57.971014492753625(+0.42028985507246375)', 'propagation_cost': 'propagation_cost percentile: 96.3768115942029(+0.036231884057970946)', 'core_size': 'core_size percentile: 96.3768115942029(+0.036231884057970946)'}",LOC,138
159,"['eastl', 'stl', 'games', 'c-plus-plus', 'c-plus-plus-11', 'c-plus-plus-14', 'c-plus-plus-17', 'modern-cpp', 'c-plus-plus-20']",electronicarts/EASTL,53669,5519,Core-Periphery,True,41.8,7.0,43.085,4.1,40.7,10.283403827162795,2.13,0.25,0.94,0.94,"{'useful_comment_density': 'useful_comment_density percentile: 94.48275862068965(+0.9448275862068966)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 44.827586206896555(+0.5517241379310345)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 61.37931034482759(+0.38620689655172413)', 'propagation_cost': 'propagation_cost percentile: 87.58620689655173(+0.1241379310344827)', 'core_size': 'core_size percentile: 87.58620689655173(+0.1241379310344827)'}",LOC,145
160,"['c-plus-plus', 'monero', 'cryptocurrency', 'cmake', 'security', 'privacy', 'blockchain', 'p2p', 'cryptonote', 'cryptography']",monero-project/monero,163049,17695,Core-Periphery,True,28.0,39.1,25.948,8.1,15.1,10.85256579310514,1.85,0.77,0.14,0.94,"{'useful_comment_density': 'useful_comment_density percentile: 13.88888888888889(+0.1388888888888889)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 51.851851851851855(+0.48148148148148145)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 54.629629629629626(+0.4537037037037037)', 'propagation_cost': 'propagation_cost percentile: 56.48148148148148(+0.4351851851851852)', 'core_size': 'core_size percentile: 66.66666666666667(+0.33333333333333326)'}",LOC,108
161,[],koekeishiya/kwm,6411,110,Core-Periphery,True,34.5,18.2,39.306,9.1,2.8,1.7158009670878178,1.07,0.22,0.05,0.8,"{'useful_comment_density': 'useful_comment_density percentile: 5.063291139240507(+0.05063291139240507)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.60759493670886(+0.11392405063291136)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 31.645569620253166(+0.6835443037974683)', 'propagation_cost': 'propagation_cost percentile: 88.60759493670886(+0.11392405063291136)', 'core_size': 'core_size percentile: 89.87341772151899(+0.1012658227848101)'}",LOC,79
163,[],google/liquidfun,82806,8851,Core-Periphery,True,12.5,28.9,15.425,4.3,26.6,10.68883897302128,2.95,1.13,0.73,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 73.2824427480916(+0.7328244274809159)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.06106870229008(+0.6793893129770993)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.778625954198475(+0.41221374045801523)', 'propagation_cost': 'propagation_cost percentile: 41.221374045801525(+0.5877862595419847)', 'core_size': 'core_size percentile: 45.80152671755725(+0.5419847328244275)'}",LOC,131
164,"['ethereum', 'ethereum-client', 'cpp', 'evm']",ethereum/aleth,60926,2458,Core-Periphery,True,32.9,32.9,36.841,8.5,10.0,4.034402389784328,1.56,0.38,0.15,1.03,"{'useful_comment_density': 'useful_comment_density percentile: 14.583333333333334(+0.14583333333333334)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 69.44444444444444(+0.3055555555555556)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 27.083333333333332(+0.7291666666666667)', 'propagation_cost': 'propagation_cost percentile: 80.55555555555556(+0.19444444444444442)', 'core_size': 'core_size percentile: 81.94444444444444(+0.18055555555555558)'}",LOC,144
166,"['steamvr', 'sdk', 'vr', 'openvr-sdk', 'steamvr-plugin', 'hardware']",ValveSoftware/openvr,58830,24264,Core-Periphery,True,11.4,34.3,10.530999999999999,5.0,26.1,41.24426313105559,2.48,1.24,0.73,0.51,"{'useful_comment_density': 'useful_comment_density percentile: 73.04964539007092(+0.7304964539007092)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 49.290780141843975(+0.5070921985815603)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 99.29078014184397(+0.007092198581560325)', 'propagation_cost': 'propagation_cost percentile: 29.078014184397162(+0.7092198581560284)', 'core_size': 'core_size percentile: 46.45390070921986(+0.5354609929078014)'}",LOC,141
167,"['cloud', 'sdk', 'cpp11', 'cpp-library', 'cpp', 'http', 'websockets', 'oauth2', 'oauth', 'async', 'asynchronous-tasks', 'tasks']",Microsoft/cpprestsdk,39429,3339,Core-Periphery,True,31.3,12.2,33.143,2.7,34.7,8.468386213193336,2.54,0.54,0.84,1.16,"{'useful_comment_density': 'useful_comment_density percentile: 83.6734693877551(+0.8367346938775511)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 30.612244897959183(+0.6938775510204082)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 53.74149659863946(+0.4625850340136054)', 'propagation_cost': 'propagation_cost percentile: 73.46938775510205(+0.2653061224489795)', 'core_size': 'core_size percentile: 72.78911564625851(+0.27210884353741494)'}",LOC,147
168,"['vulkan', 'vulkan-api']",SaschaWillems/Vulkan,73909,14256,Multi-Core,False,4.7,56.1,16.032,40.4,27.9,19.288584610805177,2.25,1.35,0.75,0.15,"{'useful_comment_density': 'useful_comment_density percentile: 74.82014388489209(+0.7482014388489209)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 100.0(+0.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 84.89208633093526(+0.15107913669064743)', 'propagation_cost': 'propagation_cost percentile: 46.0431654676259(+0.539568345323741)', 'core_size': 'core_size percentile: 19.424460431654676(+0.8057553956834532)'}",LOC,139
169,"['vnote', 'vim', 'markdown', 'note-taking', 'note', 'editor', 'uml', 'mathjax']",tamlok/vnote,57888,1932,Core-Periphery,True,66.2,66.2,65.095,22.3,8.9,3.3374792703150913,0.99,0.04,0.11,0.84,"{'useful_comment_density': 'useful_comment_density percentile: 11.03448275862069(+0.11034482758620691)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 97.24137931034483(+0.027586206896551745)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.620689655172413(+0.8137931034482758)', 'propagation_cost': 'propagation_cost percentile: 97.93103448275862(+0.020689655172413807)', 'core_size': 'core_size percentile: 97.93103448275862(+0.020689655172413807)'}",LOC,145
170,"['includeos', 'unikernel', 'virtualization', 'operating-system']",hioa-cs/IncludeOS,54695,1629,Core-Periphery,True,17.1,22.9,18.927,1.9,24.6,2.9783343998537344,3.26,0.88,0.7,1.68,"{'useful_comment_density': 'useful_comment_density percentile: 70.27027027027027(+0.7027027027027027)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 18.243243243243242(+0.8175675675675675)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 13.513513513513514(+0.8648648648648648)', 'propagation_cost': 'propagation_cost percentile: 54.054054054054056(+0.45945945945945943)', 'core_size': 'core_size percentile: 58.108108108108105(+0.41891891891891897)'}",LOC,148
171,[],AGWA/git-crypt,2342,48,Core-Periphery,True,26.9,26.9,28.846,3.8,14.8,2.0495303159692573,1.96,0.67,0.55,0.74,"{'useful_comment_density': 'useful_comment_density percentile: 54.76190476190476(+0.5476190476190476)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 66.66666666666667(+0.33333333333333326)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.523809523809526(+0.40476190476190477)', 'propagation_cost': 'propagation_cost percentile: 54.76190476190476(+0.4523809523809524)', 'core_size': 'core_size percentile: 78.57142857142857(+0.2142857142857143)'}",LOC,42
173,[],google/or-tools,142627,10570,Core-Periphery,True,17.5,19.0,24.203000000000003,12.0,25.7,7.4109390227656755,2.49,1.0,0.64,0.85,"{'useful_comment_density': 'useful_comment_density percentile: 63.888888888888886(+0.6388888888888888)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.92592592592592(+0.24074074074074076)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 38.888888888888886(+0.6111111111111112)', 'propagation_cost': 'propagation_cost percentile: 57.407407407407405(+0.42592592592592593)', 'core_size': 'core_size percentile: 42.129629629629626(+0.5787037037037037)'}",LOC,108
174,"['taskbar', 'windows', 'windows-10', 'customization', 'aero', 'undocumented', 'blur', 'fluent-design', 'discord', 'gitter', 'acrylic']",TranslucentTB/TranslucentTB,3024,0,Core-Periphery,True,18.5,24.6,18.84,1.5,7.4,0.0,2.45,0.87,0.28,1.3,"{'useful_comment_density': 'useful_comment_density percentile: 27.659574468085108(+0.2765957446808511)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 55.319148936170215(+0.44680851063829785)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.893617021276595(+0.851063829787234)', 'propagation_cost': 'propagation_cost percentile: 40.42553191489362(+0.5957446808510638)', 'core_size': 'core_size percentile: 72.34042553191489(+0.27659574468085113)'}",LOC,47
175,"['chinese-translation', 'traditional-chinese', 'simplified-chinese']",BYVoid/OpenCC,46232,9122,Core-Periphery,True,14.9,26.9,16.715,3.5,36.6,19.730922304897042,2.75,1.05,0.89,0.81,"{'useful_comment_density': 'useful_comment_density percentile: 88.59060402684564(+0.8859060402684564)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 36.91275167785235(+0.6308724832214765)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 81.87919463087249(+0.1812080536912751)', 'propagation_cost': 'propagation_cost percentile: 45.63758389261745(+0.5436241610738255)', 'core_size': 'core_size percentile: 48.993288590604024(+0.5100671140939598)'}",LOC,149
176,[],open-source-parsers/jsoncpp,6634,1680,Core-Periphery,True,30.0,30.0,49.75,15.0,19.2,25.324088031353632,0.84,0.22,0.55,0.07,"{'useful_comment_density': 'useful_comment_density percentile: 55.4054054054054(+0.5540540540540541)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 98.64864864864865(+0.013513513513513544)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 94.5945945945946(+0.054054054054054036)', 'propagation_cost': 'propagation_cost percentile: 94.5945945945946(+0.054054054054054036)', 'core_size': 'core_size percentile: 83.78378378378379(+0.16216216216216212)'}",LOC,74
177,"['arduino', 'c-plus-plus', 'iot', 'embedded', 'arduino-library', 'json', 'esp8266']",bblanchon/ArduinoJson,9596,66,Core-Periphery,True,6.3,50.2,29.840999999999998,0.8,9.5,0.6877865777407253,2.74,0.81,0.19,1.74,"{'useful_comment_density': 'useful_comment_density percentile: 18.88888888888889(+0.18888888888888888)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 18.88888888888889(+0.8111111111111111)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 6.666666666666667(+0.9333333333333332)', 'propagation_cost': 'propagation_cost percentile: 76.66666666666667(+0.23333333333333328)', 'core_size': 'core_size percentile: 42.22222222222222(+0.5777777777777778)'}",LOC,90
178,"['mactype', 'directwrite', 'font-rendering', 'font']",snowie2000/mactype,13740,4386,Core-Periphery,True,42.6,46.3,38.203,7.4,25.4,31.921397379912662,1.09,0.23,0.64,0.22,"{'useful_comment_density': 'useful_comment_density percentile: 64.35643564356435(+0.6435643564356436)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.20792079207921(+0.20792079207920794)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 99.00990099009901(+0.009900990099009875)', 'propagation_cost': 'propagation_cost percentile: 88.11881188118812(+0.11881188118811878)', 'core_size': 'core_size percentile: 89.10891089108911(+0.1089108910891089)'}",LOC,101
179,[],gperftools/gperftools,18397,2668,Core-Periphery,True,22.5,22.5,25.858,3.5,56.5,14.502364515953689,2.32,0.62,0.92,0.78,"{'useful_comment_density': 'useful_comment_density percentile: 92.10526315789474(+0.9210526315789473)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.78947368421053(+0.5921052631578947)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 81.57894736842105(+0.18421052631578946)', 'propagation_cost': 'propagation_cost percentile: 66.66666666666667(+0.33333333333333326)', 'core_size': 'core_size percentile: 71.05263157894737(+0.2894736842105263)'}",LOC,114
180,[],mysql/mysql-server,2394801,558769,Core-Periphery,True,58.7,58.7,58.516999999999996,13.0,45.1,23.332585880831015,1.8,0.0,1.0,0.8,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 52.0(+0.48)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.0(+0.32)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 100.0(+0.0)'}",NEAREST,25
182,"['albert', 'c-plus-plus', 'keyboard-launcher']",albertlauncher/albert,3215,67,Hierarchical,False,2.9,22.1,8.629,0.0,23.7,2.08398133748056,3.8,1.81,0.77,1.22,"{'useful_comment_density': 'useful_comment_density percentile: 76.92307692307692(+0.7692307692307692)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 22.115384615384617(+0.7788461538461539)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 55.76923076923077(+0.44230769230769235)', 'propagation_cost': 'propagation_cost percentile: 9.615384615384615(+0.9038461538461539)', 'core_size': 'core_size percentile: 9.615384615384615(+0.9038461538461539)'}",LOC,52
184,"['pcl', 'c-plus-plus', 'cpp', 'pointcloud', 'computer-vision', 'point-cloud']",PointCloudLibrary/pcl,379928,59527,Core-Periphery,True,8.2,22.3,6.351,8.4,30.9,15.667968667747573,3.4,1.72,0.79,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 78.68852459016394(+0.7868852459016393)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 55.73770491803279(+0.4426229508196721)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 55.73770491803279(+0.4426229508196721)', 'propagation_cost': 'propagation_cost percentile: 13.114754098360656(+0.8688524590163934)', 'core_size': 'core_size percentile: 14.754098360655737(+0.8524590163934427)'}",LOC,61
