,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
49,"['bazel', 'build', 'test', 'fast', 'correct', 'scalable', 'multi-language', 'build-system']",bazelbuild/bazel,639466,44167,Hierarchical,False,3.9,28.4,9.495,8.5,17.8,6.906856658524456,2.92,1.24,0.68,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 68.0(+0.68)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 76.0(+0.24)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 24.0(+0.76)', 'propagation_cost': 'propagation_cost percentile: 44.0(+0.56)', 'core_size': 'core_size percentile: 32.0(+0.68)'}",NEAREST,25
50,[],loopj/android-async-http,5935,246,Core-Periphery,True,10.8,19.3,22.804000000000002,1.2,27.0,4.144903117101937,2.77,0.8,0.83,1.14,"{'useful_comment_density': 'useful_comment_density percentile: 82.87292817679558(+0.8287292817679558)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.425414364640886(+0.6657458563535912)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.48618784530387(+0.47513812154696133)', 'propagation_cost': 'propagation_cost percentile: 62.430939226519335(+0.37569060773480667)', 'core_size': 'core_size percentile: 57.4585635359116(+0.425414364640884)'}",LOC,181
52,"['scala', 'kafka']",apache/kafka,209457,12006,Core-Periphery,True,10.3,20.8,15.203,9.3,14.9,5.731964078545954,2.13,0.78,0.43,0.92,"{'useful_comment_density': 'useful_comment_density percentile: 43.333333333333336(+0.43333333333333335)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 86.66666666666667(+0.13333333333333328)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 21.666666666666668(+0.7833333333333333)', 'propagation_cost': 'propagation_cost percentile: 61.666666666666664(+0.38333333333333336)', 'core_size': 'core_size percentile: 60.0(+0.4)'}",LOC,60
54,"['java', 'android', 'database', 'mobile', 'realtime-database', 'mobile-database', 'nosql-database']",realm/realm-java,78901,9156,Core-Periphery,True,11.4,22.6,15.876,12.1,18.4,11.60441566013105,1.89,1.01,0.59,0.29,"{'useful_comment_density': 'useful_comment_density percentile: 58.65384615384615(+0.5865384615384616)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 94.23076923076923(+0.05769230769230774)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.92307692307692(+0.2307692307692308)', 'propagation_cost': 'propagation_cost percentile: 49.03846153846154(+0.5096153846153846)', 'core_size': 'core_size percentile: 50.0(+0.5)'}",LOC,104
55,"['animation', 'android', 'easing-functions']",daimajia/AndroidViewAnimations,1227,0,Hierarchical,False,2.9,91.3,9.641,0.0,0.7,0.0,3.23,1.78,0.02,1.43,"{'useful_comment_density': 'useful_comment_density percentile: 1.8691588785046729(+0.018691588785046728)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 35.51401869158879(+0.6448598130841121)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 21.49532710280374(+0.7850467289719626)', 'propagation_cost': 'propagation_cost percentile: 6.542056074766355(+0.9345794392523366)', 'core_size': 'core_size percentile: 15.88785046728972(+0.8411214953271028)'}",LOC,107
57,[],JakeWharton/ViewPagerIndicator,3182,48,Multi-Core,False,5.4,16.2,15.924000000000001,5.4,10.2,1.508485229415462,2.52,1.33,0.41,0.78,"{'useful_comment_density': 'useful_comment_density percentile: 40.78947368421053(+0.40789473684210525)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 83.15789473684211(+0.16842105263157892)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 38.421052631578945(+0.6157894736842106)', 'propagation_cost': 'propagation_cost percentile: 33.68421052631579(+0.6631578947368422)', 'core_size': 'core_size percentile: 33.68421052631579(+0.6631578947368422)'}",LOC,190
58,"['zipkin', 'distributed-tracing', 'tracing', 'openzipkin', 'observability']",openzipkin/zipkin,30619,1685,Borderline Core-Periphery,True,5.5,22.4,10.495,3.3,9.7,5.503118978412097,2.45,1.2,0.27,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 27.044025157232703(+0.27044025157232704)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 52.515723270440255(+0.47484276729559743)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 49.056603773584904(+0.5094339622641509)', 'propagation_cost': 'propagation_cost percentile: 38.36477987421384(+0.6163522012578616)', 'core_size': 'core_size percentile: 41.19496855345912(+0.5880503144654088)'}",LOC,159
59,"['java', 'gpu', 'deeplearning', 'neural-nets', 'deeplearning4j', 'dl4j', 'hadoop', 'spark', 'intellij', 'artificial-intelligence', 'python', 'scala', 'clojure', 'linear-algebra', 'matrix-library']",deeplearning4j/deeplearning4j,446538,69383,Core-Periphery,True,13.2,19.9,14.168,4.8,20.8,15.537983329526266,2.19,0.52,0.77,0.9,"{'useful_comment_density': 'useful_comment_density percentile: 77.41935483870968(+0.7741935483870968)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.806451612903224(+0.7419354838709676)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 83.87096774193549(+0.16129032258064513)', 'propagation_cost': 'propagation_cost percentile: 70.96774193548387(+0.29032258064516125)', 'core_size': 'core_size percentile: 77.41935483870968(+0.2258064516129032)'}",LOC,31
60,"['nlp', 'natural-language-processing', 'hanlp', 'crf', 'hmm', 'trie', 'textrank', 'doublearraytrie', 'neural-network', 'chinese-word-segmentation', 'text-mining', 'pos-tagging', 'dependency-parser', 'text-classification', 'word2vec', 'perceptron', 'named-entity-recognition', 'text-clustering']",hankcs/HanLP,41951,1611,Core-Periphery,True,27.7,30.4,29.869,3.0,23.5,3.8401945126457058,2.46,0.43,0.77,1.26,"{'useful_comment_density': 'useful_comment_density percentile: 76.875(+0.76875)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 42.1875(+0.578125)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 31.875(+0.68125)', 'propagation_cost': 'propagation_cost percentile: 77.5(+0.225)', 'core_size': 'core_size percentile: 79.375(+0.20625)'}",LOC,160
61,"['java-decompiler', 'apk', 'java', 'procyon', 'cfr', 'fernflower', 'krakatau', 'bytecode-viewer', 'bytecode', 'smali', 'baksmali', 'dex2jar', 'decompiler', 'recompiler', 'compiler', 'war', 'jsp']",Konloch/bytecode-viewer,43797,3035,Core-Periphery,True,18.9,31.9,17.017,6.7,38.5,6.929698381167659,2.35,0.85,0.92,0.58,"{'useful_comment_density': 'useful_comment_density percentile: 91.82389937106919(+0.9182389937106918)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 78.93081761006289(+0.2106918238993711)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 62.893081761006286(+0.37106918238993714)', 'propagation_cost': 'propagation_cost percentile: 50.943396226415096(+0.49056603773584906)', 'core_size': 'core_size percentile: 64.15094339622641(+0.3584905660377359)'}",LOC,159
63,"['java', 'java-8', 'framework', 'http-server']",ctripcorp/apollo,13935,326,Hierarchical,False,2.1,20.1,7.805,2.1,10.3,2.3394330821672047,3.2,1.6,0.3,1.3,"{'useful_comment_density': 'useful_comment_density percentile: 29.680365296803654(+0.2968036529680365)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 44.52054794520548(+0.5547945205479452)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 25.114155251141554(+0.7488584474885844)', 'propagation_cost': 'propagation_cost percentile: 22.831050228310502(+0.771689497716895)', 'core_size': 'core_size percentile: 17.35159817351598(+0.8264840182648402)'}",LOC,219
64,[],liaohuqiu/android-Ultra-Pull-To-Refresh,4260,258,Core-Periphery,True,8.0,18.0,17.44,2.0,7.9,6.056338028169014,2.25,1.15,0.24,0.86,"{'useful_comment_density': 'useful_comment_density percentile: 23.93617021276596(+0.2393617021276596)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.01063829787234(+0.5398936170212766)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 67.55319148936171(+0.3244680851063829)', 'propagation_cost': 'propagation_cost percentile: 40.42553191489362(+0.5957446808510638)', 'core_size': 'core_size percentile: 44.41489361702128(+0.5558510638297872)'}",LOC,188
65,[],pockethub/PocketHub,8119,114,Hierarchical,False,1.6,33.0,2.484,0.0,16.8,1.4041138071191033,4.19,1.89,0.53,1.77,"{'useful_comment_density': 'useful_comment_density percentile: 53.191489361702125(+0.5319148936170213)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 8.77659574468085(+0.9122340425531915)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.361702127659575(+0.8563829787234043)', 'propagation_cost': 'propagation_cost percentile: 4.25531914893617(+0.9574468085106383)', 'core_size': 'core_size percentile: 6.382978723404255(+0.9361702127659575)'}",LOC,188
66,[],LMAX-Exchange/disruptor,8789,686,Hierarchical,False,1.5,20.2,9.111,1.5,21.7,7.805211059278644,3.33,1.72,0.7,0.91,"{'useful_comment_density': 'useful_comment_density percentile: 70.37037037037037(+0.7037037037037037)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 39.94708994708995(+0.6005291005291005)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.78306878306879(+0.31216931216931215)', 'propagation_cost': 'propagation_cost percentile: 23.80952380952381(+0.7619047619047619)', 'core_size': 'core_size percentile: 4.232804232804233(+0.9576719576719577)'}",LOC,189
67,"['react-native', 'navigation', 'navigator', 'react-native-navigation']",wix/react-native-navigation,15733,712,Core-Periphery,True,19.9,25.6,28.764,3.2,0.3,4.525519608466281,1.48,0.46,0.02,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 1.7621145374449338(+0.017621145374449337)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 56.38766519823788(+0.43612334801762115)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 43.61233480176212(+0.5638766519823788)', 'propagation_cost': 'propagation_cost percentile: 79.73568281938326(+0.20264317180616742)', 'core_size': 'core_size percentile: 74.44933920704845(+0.25550660792951546)'}",LOC,227
68,"['android', 'android-library', 'android-ui', 'material-design']",ksoichiro/Android-ObservableScrollView,9502,2726,Hierarchical,False,3.4,20.9,6.031000000000001,0.0,10.1,28.68869711639655,2.82,1.59,0.28,0.95,"{'useful_comment_density': 'useful_comment_density percentile: 28.282828282828284(+0.2828282828282828)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 6.818181818181818(+0.9318181818181819)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 97.97979797979798(+0.020202020202020207)', 'propagation_cost': 'propagation_cost percentile: 12.626262626262626(+0.8737373737373737)', 'core_size': 'core_size percentile: 28.03030303030303(+0.7196969696969697)'}",LOC,198
69,"['storm', 'java', 'big-data']",nathanmarz/storm,225113,44428,Hierarchical,False,2.1,20.4,6.528,5.0,10.2,19.735865987304155,2.52,1.48,0.27,0.77,"{'useful_comment_density': 'useful_comment_density percentile: 27.45098039215686(+0.2745098039215686)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.19607843137255(+0.5980392156862745)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 82.3529411764706(+0.17647058823529405)', 'propagation_cost': 'propagation_cost percentile: 31.372549019607842(+0.6862745098039216)', 'core_size': 'core_size percentile: 20.58823529411765(+0.7941176470588235)'}",LOC,51
70,"['sql', 'mybatis', 'java']",mybatis/mybatis-3,45731,2364,Core-Periphery,True,10.1,26.7,9.16,1.9,6.0,5.16935995276727,2.55,1.17,0.07,1.31,"{'useful_comment_density': 'useful_comment_density percentile: 6.7114093959731544(+0.06711409395973154)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.838926174496645(+0.7416107382550335)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 42.95302013422819(+0.5704697986577181)', 'propagation_cost': 'propagation_cost percentile: 34.22818791946309(+0.6577181208053691)', 'core_size': 'core_size percentile: 48.32214765100671(+0.5167785234899329)'}",LOC,149
71,"['android', 'material-design']",navasmdc/MaterialDesignLibrary,2423,254,Core-Periphery,True,6.7,50.0,12.222000000000001,0.0,7.6,10.482872472141972,2.66,1.48,0.29,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 28.571428571428573(+0.28571428571428575)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 23.9010989010989(+0.760989010989011)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 86.81318681318682(+0.13186813186813182)', 'propagation_cost': 'propagation_cost percentile: 13.186813186813186(+0.8681318681318682)', 'core_size': 'core_size percentile: 38.46153846153846(+0.6153846153846154)'}",LOC,182
72,"['hybrid', 'android-sdk', 'ios-sdk', 'h5', 'web', 'webview']",Tencent/VasSonic,5662,596,Core-Periphery,True,46.8,46.8,41.738,8.5,23.2,10.526315789473683,1.13,0.12,0.74,0.27,"{'useful_comment_density': 'useful_comment_density percentile: 73.80952380952381(+0.7380952380952381)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 90.47619047619048(+0.09523809523809518)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 82.53968253968254(+0.17460317460317454)', 'propagation_cost': 'propagation_cost percentile: 91.53439153439153(+0.08465608465608469)', 'core_size': 'core_size percentile: 96.82539682539682(+0.03174603174603177)'}",LOC,189
75,"['vertx', 'java', 'netty', 'reactive', 'jvm', 'http2', 'concurrency', 'high-performance', 'nio', 'non-blocking', 'event-loop']",eclipse-vertx/vert.x,90761,4672,Core-Periphery,True,21.3,21.4,27.764,11.6,13.8,5.147585416643713,1.72,0.59,0.39,0.74,"{'useful_comment_density': 'useful_comment_density percentile: 38.70967741935484(+0.3870967741935484)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 91.39784946236558(+0.08602150537634415)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 34.40860215053763(+0.6559139784946236)', 'propagation_cost': 'propagation_cost percentile: 72.04301075268818(+0.27956989247311825)', 'core_size': 'core_size percentile: 68.81720430107526(+0.31182795698924737)'}",LOC,93
76,[],chrisbanes/Android-PullToRefresh,2881,26,Core-Periphery,True,19.4,36.1,30.093000000000004,2.8,24.2,0.9024644220756682,2.34,0.45,0.77,1.12,"{'useful_comment_density': 'useful_comment_density percentile: 77.17391304347827(+0.7717391304347827)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 60.59782608695652(+0.39402173913043476)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 27.717391304347824(+0.7228260869565217)', 'propagation_cost': 'propagation_cost percentile: 77.71739130434783(+0.22282608695652173)', 'core_size': 'core_size percentile: 77.71739130434783(+0.22282608695652173)'}",LOC,184
77,"['android', 'recyclerview-multi-type', 'layoutmanager', 'layout-manager', 'layout', 'tangram']",alibaba/vlayout,10159,956,Core-Periphery,True,26.0,34.0,33.36,18.0,17.5,9.410375036913083,1.12,0.32,0.57,0.23,"{'useful_comment_density': 'useful_comment_density percentile: 57.27699530516432(+0.5727699530516432)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 100.0(+0.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.52582159624413(+0.23474178403755872)', 'propagation_cost': 'propagation_cost percentile: 84.50704225352112(+0.1549295774647888)', 'core_size': 'core_size percentile: 83.5680751173709(+0.16431924882629104)'}",LOC,213
78,[],arduino/Arduino,20608,415,Core-Periphery,True,14.9,23.3,26.125,4.0,14.7,2.0137810559006213,2.2,0.54,0.48,1.18,"{'useful_comment_density': 'useful_comment_density percentile: 47.783251231527096(+0.47783251231527096)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 67.73399014778325(+0.32266009852216754)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.285714285714286(+0.8571428571428571)', 'propagation_cost': 'propagation_cost percentile: 75.86206896551724(+0.24137931034482762)', 'core_size': 'core_size percentile: 69.95073891625616(+0.30049261083743845)'}",LOC,203
79,"['android', 'android-library', 'recyclerview', 'animation', 'kotlin', 'java']",wasabeef/recyclerview-animators,1229,90,Hierarchical,False,0.0,67.7,11.134,0.0,2.5,7.3230268510984535,2.79,1.85,0.11,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 11.214953271028037(+0.11214953271028037)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 35.51401869158879(+0.6448598130841121)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 81.30841121495327(+0.18691588785046734)', 'propagation_cost': 'propagation_cost percentile: 7.4766355140186915(+0.9252336448598131)', 'core_size': 'core_size percentile: 7.94392523364486(+0.9205607476635513)'}",LOC,107
81,"['java', 'connection-pool', 'jdbc', 'high-performance']",brettwooldridge/HikariCP,8830,334,Core-Periphery,True,10.8,18.3,20.789,5.4,18.3,3.782559456398641,2.16,0.79,0.6,0.77,"{'useful_comment_density': 'useful_comment_density percentile: 60.30927835051546(+0.6030927835051546)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.89690721649484(+0.2010309278350516)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 42.78350515463917(+0.5721649484536083)', 'propagation_cost': 'propagation_cost percentile: 62.88659793814433(+0.3711340206185567)', 'core_size': 'core_size percentile: 57.7319587628866(+0.422680412371134)'}",LOC,194
82,"['okhttp', 'okgo', 'restful', 'rxjava', 'rxjava2', 'http']",jeasonlzy/okhttp-OkGo,11521,897,Core-Periphery,True,18.2,30.7,20.039,1.6,20.8,7.785782484159361,2.28,0.63,0.69,0.96,"{'useful_comment_density': 'useful_comment_density percentile: 68.86792452830188(+0.6886792452830188)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.72641509433962(+0.6627358490566039)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 70.75471698113208(+0.29245283018867924)', 'propagation_cost': 'propagation_cost percentile: 63.20754716981132(+0.3679245283018868)', 'core_size': 'core_size percentile: 73.58490566037736(+0.2641509433962264)'}",LOC,212
