,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
39,"['net-framework', 'webservices', 'framework', 'c-sharp', 'netcore', 'json', 'xml', 'csv', 'web', 'mq', 'soap', 'high-performance']",ServiceStack/ServiceStack,162700,25650,Core-Periphery,True,10.9,23.3,13.558,7.1,18.1,15.76521204671174,1.76,0.77,0.39,0.6,"{'useful_comment_density': 'useful_comment_density percentile: 38.59649122807018(+0.3859649122807018)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 61.40350877192982(+0.3859649122807018)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 78.94736842105263(+0.2105263157894737)', 'propagation_cost': 'propagation_cost percentile: 63.1578947368421(+0.368421052631579)', 'core_size': 'core_size percentile: 59.64912280701754(+0.4035087719298246)'}",LOC,57
45,[],Sonarr/Sonarr,89514,3686,Hierarchical,False,1.6,15.4,3.9960000000000004,2.2,7.7,4.1177916303594975,3.38,1.61,0.11,1.66,"{'useful_comment_density': 'useful_comment_density percentile: 11.458333333333334(+0.11458333333333334)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 17.708333333333332(+0.8229166666666667)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 16.666666666666668(+0.8333333333333333)', 'propagation_cost': 'propagation_cost percentile: 22.916666666666668(+0.7708333333333333)', 'core_size': 'core_size percentile: 16.145833333333332(+0.8385416666666667)'}",LOC,96
53,"['steam', 'steam-api', 'steam-account', 'steambot', 'steam-games', 'automation', 'csharp', 'cli-app', 'cli', 'steam-cards', 'steam-client', 'crowdin', 'c-sharp', 'linux', 'steam-network', 'steamkit2', 'valve', 'dotnet', 'archisteamfarm']",JustArchiNET/ArchiSteamFarm,7255,564,Core-Periphery,True,45.0,45.0,44.016000000000005,13.8,24.8,7.77394900068918,0.89,0.0,0.55,0.34,"{'useful_comment_density': 'useful_comment_density percentile: 55.172413793103445(+0.5517241379310345)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.55172413793103(+0.03448275862068968)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.96551724137932(+0.31034482758620685)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 100.0(+0.0)'}","TOPIC ['steam', 'steam-api', 'steam-account', 'steambot', 'steam-games', 'automation', 'cli-app', 'cli', 'steam-cards', 'steam-client', 'crowdin', 'linux', 'steam-network', 'steamkit2', 'valve', 'dotnet', 'archisteamfarm']",29
52,"['benchmark', 'benchmarking', 'c-sharp', 'dotnet', 'performance']",dotnet/BenchmarkDotNet,33428,724,Core-Periphery,True,26.9,35.6,29.605999999999998,1.5,11.9,2.1658489888716046,2.37,0.37,0.32,1.68,"{'useful_comment_density': 'useful_comment_density percentile: 31.70731707317073(+0.3170731707317073)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 14.634146341463415(+0.8536585365853658)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 17.073170731707318(+0.8292682926829268)', 'propagation_cost': 'propagation_cost percentile: 78.04878048780488(+0.21951219512195125)', 'core_size': 'core_size percentile: 85.36585365853658(+0.1463414634146342)'}","TOPIC ['benchmark', 'benchmarking', 'dotnet', 'performance']",41
47,"['duplicati', 'backup', 'c-sharp', 'cloud-storage-services', 'webdav', 'sftp', 'encryption', 'trust-no-one-backup', 'tno-backup', 'cloud-backup', 'client-only-backup']",duplicati/duplicati,46463,874,Hierarchical,False,2.5,23.9,10.392000000000001,8.0,25.5,1.881066655187999,2.94,1.24,0.5,1.2,"{'useful_comment_density': 'useful_comment_density percentile: 50.33557046979866(+0.5033557046979866)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 74.49664429530202(+0.25503355704697983)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 5.369127516778524(+0.9463087248322148)', 'propagation_cost': 'propagation_cost percentile: 50.33557046979866(+0.49664429530201337)', 'core_size': 'core_size percentile: 25.838926174496645(+0.7416107382550335)'}",LOC,149
41,"['sync', 'sharing', 'git', 'version-control', 'self-hosted', 'cross-platform', 'privacy', 'dropbox', 'git-lfs', 'collaboration']",hbons/SparkleShare,8272,70,Core-Periphery,True,39.4,39.4,39.754,12.7,3.8,0.8462282398452611,1.1,0.13,0.07,0.9,"{'useful_comment_density': 'useful_comment_density percentile: 6.666666666666667(+0.06666666666666667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 95.55555555555556(+0.044444444444444425)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.074074074074074(+0.8592592592592593)', 'propagation_cost': 'propagation_cost percentile: 94.07407407407408(+0.05925925925925924)', 'core_size': 'core_size percentile: 92.5925925925926(+0.07407407407407404)'}",LOC,135
48,[],Humanizr/Humanizer,20225,1582,Core-Periphery,True,6.1,61.7,12.841,0.6,20.1,7.8220024721878865,2.7,1.02,0.47,1.21,"{'useful_comment_density': 'useful_comment_density percentile: 46.560846560846564(+0.46560846560846564)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 7.142857142857143(+0.9285714285714286)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 71.42857142857143(+0.2857142857142857)', 'propagation_cost': 'propagation_cost percentile: 53.439153439153436(+0.46560846560846564)', 'core_size': 'core_size percentile: 44.973544973544975(+0.5502645502645502)'}",LOC,189
57,[],mbdavid/LiteDB,11744,221,Core-Periphery,True,17.9,8.7,27.388,1.5,31.3,1.8818119891008174,2.48,0.36,0.67,1.45,"{'useful_comment_density': 'useful_comment_density percentile: 66.88311688311688(+0.6688311688311689)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.974025974025974(+0.7402597402597402)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 29.22077922077922(+0.7077922077922078)', 'propagation_cost': 'propagation_cost percentile: 85.06493506493507(+0.1493506493506493)', 'core_size': 'core_size percentile: 79.22077922077922(+0.20779220779220778)'}",LOC,154
44,[],Redth/PushSharp,3132,184,Borderline Core-Periphery,True,4.3,25.7,6.939,0.0,19.2,5.874840357598978,3.15,1.45,0.5,1.2,"{'useful_comment_density': 'useful_comment_density percentile: 50.0(+0.5)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 10.465116279069768(+0.8953488372093023)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.76744186046511(+0.3023255813953489)', 'propagation_cost': 'propagation_cost percentile: 18.6046511627907(+0.813953488372093)', 'core_size': 'core_size percentile: 36.627906976744185(+0.6337209302325582)'}",LOC,86
54,"['gitextensions', 'git-client', 'git', 'git-gui']",gitextensions/gitextensions,99271,1362,Core-Periphery,True,17.3,36.8,16.333,5.9,15.9,1.3720018938058445,2.29,0.62,0.35,1.32,"{'useful_comment_density': 'useful_comment_density percentile: 34.523809523809526(+0.34523809523809523)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 65.47619047619048(+0.3452380952380952)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 2.380952380952381(+0.9761904761904762)', 'propagation_cost': 'propagation_cost percentile: 66.66666666666667(+0.33333333333333326)', 'core_size': 'core_size percentile: 71.42857142857143(+0.2857142857142857)'}",LOC,84
49,"['build', 'msbuild', 'visual-studio', 'microsoft']",Microsoft/msbuild,267157,30653,Core-Periphery,True,13.7,22.0,15.835999999999999,16.1,46.9,11.473777591453715,1.97,0.68,0.82,0.47,"{'useful_comment_density': 'useful_comment_density percentile: 82.3529411764706(+0.823529411764706)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 94.11764705882354(+0.058823529411764636)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.8235294117647(+0.411764705882353)', 'propagation_cost': 'propagation_cost percentile: 61.76470588235294(+0.38235294117647056)', 'core_size': 'core_size percentile: 70.58823529411765(+0.2941176470588235)'}",LOC,34
69,"['dotnet-core', 'dotnetcore', 'api-gateway', 'ocelot', 'middleware-pipeline', 'middleware', 'microservices-architecture', 'asp-net-core', 'asp-net', 'netstandard20', 'dotnet']",ThreeMammals/Ocelot,29458,4403,Hierarchical,False,1.2,20.2,4.348,2.8,1.7,14.946703781655238,2.41,1.67,0.02,0.72,"{'useful_comment_density': 'useful_comment_density percentile: 2.3255813953488373(+0.023255813953488372)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.83720930232558(+0.5116279069767442)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 79.06976744186046(+0.20930232558139536)', 'propagation_cost': 'propagation_cost percentile: 16.27906976744186(+0.8372093023255814)', 'core_size': 'core_size percentile: 16.27906976744186(+0.8372093023255814)'}","TOPIC ['dotnet-core', 'dotnetcore', 'api-gateway', 'ocelot', 'middleware-pipeline', 'middleware', 'microservices-architecture', 'asp-net-core', 'asp-net', 'netstandard20', 'dotnet']",43
56,"['nlog', 'logging', 'logging-library', 'netstandard', 'netcore', 'netstandard20', 'netstandard13', 'netstandard15', 'uwp', 'structured-logging', 'silverlight', 'xamarin', 'csharp', 'c-sharp']",NLog/NLog,55856,3025,Core-Periphery,True,12.3,19.6,17.011,6.8,40.7,5.415711830421083,2.26,0.62,0.71,0.93,"{'useful_comment_density': 'useful_comment_density percentile: 70.73170731707317(+0.7073170731707318)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 69.10569105691057(+0.30894308943089427)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 37.39837398373984(+0.6260162601626016)', 'propagation_cost': 'propagation_cost percentile: 71.54471544715447(+0.2845528455284553)', 'core_size': 'core_size percentile: 66.66666666666667(+0.33333333333333326)'}",LOC,123
85,[],QL-Win/QuickLook,4822,48,Core-Periphery,True,14.3,35.2,7.439,1.1,17.8,0.9954375777685608,2.98,1.05,0.37,1.56,"{'useful_comment_density': 'useful_comment_density percentile: 37.06896551724138(+0.3706896551724138)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 22.844827586206897(+0.771551724137931)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 21.551724137931036(+0.7844827586206897)', 'propagation_cost': 'propagation_cost percentile: 25.862068965517242(+0.7413793103448276)', 'core_size': 'core_size percentile: 69.39655172413794(+0.30603448275862066)'}",LOC,116
62,"['entitas', 'c-sharp', 'entitas-csharp', 'unity', 'ecs', 'entity-component', 'entity-framework', 'entity', 'entity-component-system', 'tdd', 'test-driven-development', 'performance', 'design-pattern', 'paradigmshift', 'paradigm', 'design-patterns', 'game', 'gamedev', 'game-development', 'game-engine']",sschmid/Entitas-CSharp,17895,340,Hierarchical,False,2.0,23.3,7.045,0.4,21.9,1.8999720592344231,4.04,1.64,0.48,1.92,"{'useful_comment_density': 'useful_comment_density percentile: 48.0(+0.48)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 0.0(+1.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 8.0(+0.92)', 'propagation_cost': 'propagation_cost percentile: 20.0(+0.8)', 'core_size': 'core_size percentile: 16.0(+0.84)'}","TOPIC ['entitas', 'entitas-csharp', 'unity', 'ecs', 'entity-component', 'entity-framework', 'entity', 'entity-component-system', 'tdd', 'test-driven-development', 'performance', 'design-pattern', 'paradigmshift', 'paradigm', 'design-patterns', 'game', 'gamedev', 'game-development', 'game-engine']",25
68,"['ecommerce', 'shopping-cart', 'nopcommerce', 'asp-net', 'asp-net-core', 'aspnetcore', 'shop', 'dotnet', 'dotnet-core', 'entity-framework', 'entity-framework-core', 'sql', 'sqlserver']",nopSolutions/nopCommerce,127175,7571,Hierarchical,False,1.3,19.9,3.1430000000000002,3.8,46.0,5.953214075093375,4.04,1.72,0.84,1.48,"{'useful_comment_density': 'useful_comment_density percentile: 83.58208955223881(+0.8358208955223881)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 26.865671641791046(+0.7313432835820897)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 25.37313432835821(+0.746268656716418)', 'propagation_cost': 'propagation_cost percentile: 13.432835820895523(+0.8656716417910448)', 'core_size': 'core_size percentile: 14.17910447761194(+0.8582089552238805)'}",LOC,67
61,[],dotnet/reactive,191390,74381,Hierarchical,False,1.5,50.7,3.352,7.6,16.2,38.86357698939339,2.38,1.71,0.29,0.38,"{'useful_comment_density': 'useful_comment_density percentile: 28.88888888888889(+0.2888888888888889)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 62.22222222222222(+0.37777777777777777)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 13.333333333333334(+0.8666666666666667)', 'core_size': 'core_size percentile: 15.555555555555555(+0.8444444444444444)'}",LOC,45
55,"['monitoring', 'sql', 'redis', 'bosun', 'orion', 'elasticsearch', 'dotnet']",opserver/Opserver,18281,296,Core-Periphery,True,11.7,24.5,26.8,5.1,17.1,1.619167441606039,2.0,0.48,0.38,1.14,"{'useful_comment_density': 'useful_comment_density percentile: 38.095238095238095(+0.38095238095238093)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 71.42857142857143(+0.2857142857142857)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.285714285714286(+0.8571428571428571)', 'propagation_cost': 'propagation_cost percentile: 85.71428571428571(+0.1428571428571429)', 'core_size': 'core_size percentile: 66.66666666666667(+0.33333333333333326)'}","TOPIC ['monitoring', 'sql', 'redis', 'bosun', 'orion', 'elasticsearch', 'dotnet']",42
66,[],xupefei/Locale-Emulator,2653,65,Multi-Core,False,4.1,57.1,4.665,4.1,25.2,2.4500565397663023,3.09,1.6,0.58,0.91,"{'useful_comment_density': 'useful_comment_density percentile: 58.44155844155844(+0.5844155844155844)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 66.23376623376623(+0.33766233766233766)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 42.857142857142854(+0.5714285714285715)', 'propagation_cost': 'propagation_cost percentile: 10.38961038961039(+0.8961038961038961)', 'core_size': 'core_size percentile: 29.87012987012987(+0.7012987012987013)'}",LOC,77
50,"['visual-studio', 'assembly-language-programming', 'syntax-highlighting', 'avx512', 'avx2', 'code-completion', 'assembly', 'visual-studio-extension', 'assembler', 'x86-64', 'masm', 'nasm', 'disassembly']",HJLebbink/asm-dude,31824,3415,Core-Periphery,True,7.0,29.4,13.341,16.8,13.1,10.730894922071393,1.54,0.94,0.28,0.32,"{'useful_comment_density': 'useful_comment_density percentile: 28.40909090909091(+0.2840909090909091)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.5909090909091(+0.03409090909090907)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 71.02272727272727(+0.28977272727272735)', 'propagation_cost': 'propagation_cost percentile: 56.25(+0.4375)', 'core_size': 'core_size percentile: 50.0(+0.5)'}",LOC,176
97,[],dotnet/wpf,54625,26932,Core-Periphery,True,10.9,23.9,16.983,11.5,25.9,49.30343249427918,1.43,0.69,0.56,0.18,"{'useful_comment_density': 'useful_comment_density percentile: 56.15384615384615(+0.5615384615384615)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.46153846153847(+0.11538461538461534)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 93.84615384615384(+0.061538461538461604)', 'propagation_cost': 'propagation_cost percentile: 69.23076923076923(+0.3076923076923077)', 'core_size': 'core_size percentile: 61.53846153846154(+0.3846153846153846)'}",LOC,130
63,"['c-sharp', 'redis', 'redis-client']",StackExchange/StackExchange.Redis,29257,802,Core-Periphery,True,25.1,7.5,34.282,11.2,32.0,2.7412243223843866,1.88,0.26,0.7,0.92,"{'useful_comment_density': 'useful_comment_density percentile: 69.66292134831461(+0.6966292134831461)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.20224719101124(+0.11797752808988761)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.662921348314608(+0.8033707865168539)', 'propagation_cost': 'propagation_cost percentile: 92.13483146067416(+0.07865168539325836)', 'core_size': 'core_size percentile: 81.46067415730337(+0.18539325842696627)'}",LOC,178
67,"['eye-tracking', 'eyetracking', 'eye-tracker', 'eyes', 'disabilities', 'disabilty', 'accessibility', 'accessible', 'c-sharp', 'optikey', 'screen-keyboard', 'mnd', 'als', 'assistive-technology', 'aac', 'communication']",OptiKey/OptiKey,24400,394,Core-Periphery,True,22.2,28.9,16.461,3.9,18.5,1.6147540983606556,2.49,0.65,0.4,1.44,"{'useful_comment_density': 'useful_comment_density percentile: 39.682539682539684(+0.39682539682539686)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 49.20634920634921(+0.5079365079365079)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 6.878306878306878(+0.9312169312169313)', 'propagation_cost': 'propagation_cost percentile: 61.904761904761905(+0.38095238095238093)', 'core_size': 'core_size percentile: 73.54497354497354(+0.26455026455026454)'}",LOC,189
70,"['unirx', 'unity', 'c-sharp', 'rx', 'reactive-extensions', 'linq']",neuecc/UniRx,18777,10111,Multi-Core,False,5.4,50.9,7.672999999999999,1.9,15.3,53.84779251211589,2.34,1.24,0.36,0.74,"{'useful_comment_density': 'useful_comment_density percentile: 36.02150537634409(+0.3602150537634409)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.537634408602152(+0.7446236559139785)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 33.333333333333336(+0.6666666666666665)', 'core_size': 'core_size percentile: 42.473118279569896(+0.575268817204301)'}",LOC,186
